city,year,indicator,value,value_interp,source,quality
Tallinn,2012,leasing,649.6005217,649.6005217,OECD_SME_finance,descriptive
Tallinn,2013,leasing,545.7545191,545.7545191,OECD_SME_finance,descriptive
Tallinn,2014,leasing,537.1577798,537.1577798,OECD_SME_finance,descriptive
Tallinn,2015,leasing,542.6931124,542.6931124,OECD_SME_finance,descriptive
Tallinn,2016,leasing,676.1272282,676.1272282,OECD_SME_finance,descriptive
Tallinn,2017,leasing,718.446273,718.446273,OECD_SME_finance,descriptive
Tallinn,2018,leasing,811.4974215,811.4974215,OECD_SME_finance,descriptive
Tallinn,2019,leasing,728.8711864,728.8711864,OECD_SME_finance,descriptive
Tallinn,2020,leasing,545,545,OECD_SME_finance,descriptive
Tallinn,2021,leasing,775.3243132,775.3243132,OECD_SME_finance,descriptive
Tallinn,2022,leasing,804.5172811,804.5172811,OECD_SME_finance,descriptive
Tallinn,2023,leasing,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,leasing,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan,51080,51080,OECD_SME_finance,descriptive
Athens,2008,loan,43302.748416495,43302.748416495,OECD_SME_finance,descriptive
Athens,2009,loan,43288.581364655,43288.581364655,OECD_SME_finance,descriptive
Athens,2010,loan,31100.499951078335,31100.499951078335,OECD_SME_finance,descriptive
Athens,2011,loan,31558.45786968,31558.45786968,OECD_SME_finance,descriptive
Athens,2012,loan,27640.14949025,27640.14949025,OECD_SME_finance,descriptive
Athens,2013,loan,28782.12629312,28782.12629312,OECD_SME_finance,descriptive
Athens,2014,loan,26777.449987115,26777.449987115,OECD_SME_finance,descriptive
Athens,2015,loan,24042.783368201668,24042.783368201668,OECD_SME_finance,descriptive
Athens,2016,loan,23803.367612135,23803.367612135,OECD_SME_finance,descriptive
Athens,2017,loan,22538.914626691665,22538.914626691665,OECD_SME_finance,descriptive
Athens,2018,loan,21680.543434971667,21680.543434971667,OECD_SME_finance,descriptive
Athens,2019,loan,18653.306518321668,18653.306518321668,OECD_SME_finance,descriptive
Athens,2020,loan,19739.573070971663,19739.573070971663,OECD_SME_finance,descriptive
Athens,2021,loan,16483.711955768333,16483.711955768333,OECD_SME_finance,descriptive
Athens,2022,loan,22690.800036135,22690.800036135,OECD_SME_finance,descriptive
Athens,2023,loan,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan,579.436955095,579.436955095,OECD_SME_finance,descriptive
Barcelona,2008,loan,569.1258544125,569.1258544125,OECD_SME_finance,descriptive
Barcelona,2009,loan,519.1011347925,519.1011347925,OECD_SME_finance,descriptive
Barcelona,2010,loan,450.6182368425,450.6182368425,OECD_SME_finance,descriptive
Barcelona,2011,loan,393.60476945,393.60476945,OECD_SME_finance,descriptive
Barcelona,2012,loan,342.26202319500004,342.26202319500004,OECD_SME_finance,descriptive
Barcelona,2013,loan,292.4986730275,292.4986730275,OECD_SME_finance,descriptive
Barcelona,2014,loan,239.441887645,239.441887645,OECD_SME_finance,descriptive
Barcelona,2015,loan,237.55798970833337,237.55798970833337,OECD_SME_finance,descriptive
Barcelona,2016,loan,222.62216647166667,222.62216647166667,OECD_SME_finance,descriptive
Barcelona,2017,loan,225.30826886333332,225.30826886333332,OECD_SME_finance,descriptive
Barcelona,2018,loan,216.46292802333335,216.46292802333335,OECD_SME_finance,descriptive
Barcelona,2019,loan,212.72413793166663,212.72413793166663,OECD_SME_finance,descriptive
Barcelona,2020,loan,223.604518665,223.604518665,OECD_SME_finance,descriptive
Barcelona,2021,loan,210.10123008166667,210.10123008166667,OECD_SME_finance,descriptive
Barcelona,2022,loan,221.11667555666668,221.11667555666668,OECD_SME_finance,descriptive
Barcelona,2023,loan,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan,48692.9738387925,48692.9738387925,OECD_SME_finance,descriptive
Lisbon,2008,loan,51017.444401735,51017.444401735,OECD_SME_finance,descriptive
Lisbon,2009,loan,46266.99597033166,46266.99597033166,OECD_SME_finance,descriptive
Lisbon,2010,loan,45174.73152049333,45174.73152049333,OECD_SME_finance,descriptive
Lisbon,2011,loan,43355.51321658833,43355.51321658833,OECD_SME_finance,descriptive
Lisbon,2012,loan,40550.366479866665,40550.366479866665,OECD_SME_finance,descriptive
Lisbon,2013,loan,39060.09483520667,39060.09483520667,OECD_SME_finance,descriptive
Lisbon,2014,loan,35000.681892751665,35000.681892751665,OECD_SME_finance,descriptive
Lisbon,2015,loan,32320.83812272833,32320.83812272833,OECD_SME_finance,descriptive
Lisbon,2016,loan,29991.073360575,29991.073360575,OECD_SME_finance,descriptive
Lisbon,2017,loan,28400.178041726667,28400.178041726667,OECD_SME_finance,descriptive
Lisbon,2018,loan,27764.673474533334,27764.673474533334,OECD_SME_finance,descriptive
Lisbon,2019,loan,27378.844476905,27378.844476905,OECD_SME_finance,descriptive
Lisbon,2020,loan,29741.673909395,29741.673909395,OECD_SME_finance,descriptive
Lisbon,2021,loan,27517.500213185,27517.500213185,OECD_SME_finance,descriptive
Lisbon,2022,loan,27553.085158451668,27553.085158451668,OECD_SME_finance,descriptive
Lisbon,2023,loan,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan,3577.7469422649997,3577.7469422649997,OECD_SME_finance,descriptive
Tallinn,2008,loan,3433.8903758633332,3433.8903758633332,OECD_SME_finance,descriptive
Tallinn,2009,loan,2607.59673809,2607.59673809,OECD_SME_finance,descriptive
Tallinn,2010,loan,2424.630457325,2424.630457325,OECD_SME_finance,descriptive
Tallinn,2011,loan,2451.6399871133335,2451.6399871133335,OECD_SME_finance,descriptive
Tallinn,2012,loan,2593.129116826666,2593.129116826666,OECD_SME_finance,descriptive
Tallinn,2013,loan,2750.84433445,2750.84433445,OECD_SME_finance,descriptive
Tallinn,2014,loan,2845.944780616667,2845.944780616667,OECD_SME_finance,descriptive
Tallinn,2015,loan,2911.149061133334,2911.149061133334,OECD_SME_finance,descriptive
Tallinn,2016,loan,3077.0402068599997,3077.0402068599997,OECD_SME_finance,descriptive
Tallinn,2017,loan,3091.3714767983333,3091.3714767983333,OECD_SME_finance,descriptive
Tallinn,2018,loan,3245.7919523466667,3245.7919523466667,OECD_SME_finance,descriptive
Tallinn,2019,loan,3309.6182362883333,3309.6182362883333,OECD_SME_finance,descriptive
Tallinn,2020,loan,3172.6949697116665,3172.6949697116665,OECD_SME_finance,descriptive
Tallinn,2021,loan,3618.4515006383335,3618.4515006383335,OECD_SME_finance,descriptive
Tallinn,2022,loan,3823.1813815566666,3823.1813815566666,OECD_SME_finance,descriptive
Tallinn,2023,loan,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_applications,37.905,37.905,OECD_SME_finance,descriptive
Athens,2010,loan_applications,39.643,39.643,OECD_SME_finance,descriptive
Athens,2011,loan_applications,30.75,30.75,OECD_SME_finance,descriptive
Athens,2012,loan_applications,29.918,29.918,OECD_SME_finance,descriptive
Athens,2013,loan_applications,21.359,21.359,OECD_SME_finance,descriptive
Athens,2014,loan_applications,25.533,25.533,OECD_SME_finance,descriptive
Athens,2015,loan_applications,18.8,18.8,OECD_SME_finance,descriptive
Athens,2016,loan_applications,21.5,21.5,OECD_SME_finance,descriptive
Athens,2017,loan_applications,17.52,17.52,OECD_SME_finance,descriptive
Athens,2018,loan_applications,23.039,23.039,OECD_SME_finance,descriptive
Athens,2019,loan_applications,23.919,23.919,OECD_SME_finance,descriptive
Athens,2020,loan_applications,31.261,31.261,OECD_SME_finance,descriptive
Athens,2021,loan_applications,21.933,21.933,OECD_SME_finance,descriptive
Athens,2022,loan_applications,23.225,23.225,OECD_SME_finance,descriptive
Athens,2023,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2004,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2005,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2006,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2007,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2008,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2009,loan_applications,38.07,38.07,OECD_SME_finance,descriptive
Barcelona,2010,loan_applications,36.25,36.25,OECD_SME_finance,descriptive
Barcelona,2011,loan_applications,34.67,34.67,OECD_SME_finance,descriptive
Barcelona,2012,loan_applications,31.89,31.89,OECD_SME_finance,descriptive
Barcelona,2013,loan_applications,31.49,31.49,OECD_SME_finance,descriptive
Barcelona,2014,loan_applications,34.36,34.36,OECD_SME_finance,descriptive
Barcelona,2015,loan_applications,33.81,33.81,OECD_SME_finance,descriptive
Barcelona,2016,loan_applications,32.8,32.8,OECD_SME_finance,descriptive
Barcelona,2017,loan_applications,28.14,28.14,OECD_SME_finance,descriptive
Barcelona,2018,loan_applications,28.6,28.6,OECD_SME_finance,descriptive
Barcelona,2019,loan_applications,33.87,33.87,OECD_SME_finance,descriptive
Barcelona,2020,loan_applications,38.26,38.26,OECD_SME_finance,descriptive
Barcelona,2021,loan_applications,22.07,22.07,OECD_SME_finance,descriptive
Barcelona,2022,loan_applications,21.16,21.16,OECD_SME_finance,descriptive
Barcelona,2023,loan_applications,NA,NA,OECD_SME_finance,descriptive
Barcelona,2024,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1980,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1985,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1986,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1989,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1990,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1991,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1992,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1993,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1995,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1996,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1997,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1998,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,1999,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2000,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2001,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2002,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2003,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2004,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2005,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2006,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2007,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2008,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2009,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2010,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2011,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2012,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2013,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2014,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2015,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2016,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2017,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2018,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2019,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2020,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2021,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2022,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2023,loan_applications,NA,NA,OECD_SME_finance,descriptive
Lisbon,2024,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,1992,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,1994,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,1998,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2000,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2001,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2002,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2003,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2004,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2005,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2006,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2007,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2008,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2009,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2010,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2011,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2012,loan_applications,0.085125864,0.085125864,OECD_SME_finance,descriptive
Tallinn,2013,loan_applications,0.117206783,0.117206783,OECD_SME_finance,descriptive
Tallinn,2014,loan_applications,0.039249623,0.039249623,OECD_SME_finance,descriptive
Tallinn,2015,loan_applications,-0.085116941,-0.085116941,OECD_SME_finance,descriptive
Tallinn,2016,loan_applications,0.049605588,0.049605588,OECD_SME_finance,descriptive
Tallinn,2017,loan_applications,0.077894423,0.077894423,OECD_SME_finance,descriptive
Tallinn,2018,loan_applications,0.032851775,0.032851775,OECD_SME_finance,descriptive
Tallinn,2019,loan_applications,0.103521806,0.103521806,OECD_SME_finance,descriptive
Tallinn,2020,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2021,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2022,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2023,loan_applications,NA,NA,OECD_SME_finance,descriptive
Tallinn,2024,loan_applications,NA,NA,OECD_SME_finance,descriptive
Athens,1978,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1979,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1981,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1982,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1983,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1984,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1985,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1986,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1987,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1988,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1989,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1990,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1991,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1992,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1993,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1994,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1995,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1996,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1997,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1998,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,1999,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2000,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2001,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2002,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2003,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2004,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2005,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2006,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2007,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2008,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2009,loan_collateral,51.408,51.408,OECD_SME_finance,descriptive
Athens,2010,loan_collateral,40.52,40.52,OECD_SME_finance,descriptive
Athens,2011,loan_collateral,49.431,49.431,OECD_SME_finance,descriptive
Athens,2012,loan_collateral,46.688,46.688,OECD_SME_finance,descriptive
Athens,2013,loan_collateral,45.926,45.926,OECD_SME_finance,descriptive
Athens,2014,loan_collateral,46.239,46.239,OECD_SME_finance,descriptive
Athens,2015,loan_collateral,49.209,49.209,OECD_SME_finance,descriptive
Athens,2016,loan_collateral,39.812,39.812,OECD_SME_finance,descriptive
Athens,2017,loan_collateral,25.733,25.733,OECD_SME_finance,descriptive
Athens,2018,loan_collateral,20.683,20.683,OECD_SME_finance,descriptive
Athens,2019,loan_collateral,18.506,18.506,OECD_SME_finance,descriptive
Athens,2020,loan_collateral,18.444,18.444,OECD_SME_finance,descriptive
Athens,2021,loan_collateral,13.724,13.724,OECD_SME_finance,descriptive
Athens,2022,loan_collateral,28.495,28.495,OECD_SME_finance,descriptive
Athens,2023,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Athens,2024,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1982,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1983,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1984,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1985,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1986,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1988,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1989,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1991,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1992,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1993,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1994,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1995,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1996,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1997,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1998,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,1999,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2000,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2001,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2002,loan_collateral,NA,NA,OECD_SME_finance,descriptive
Barcelona,2003,loan_collateral,NA,NA,OECD_SME_finance,descriptive
